\c bd_magasin_0_8
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (1, 'DOU', 'Béatrice', '1998-03-10', 'F', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (2, 'CHAUVIERE', 'Stanislas', '1998-02-07', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (3, 'PAUME', 'Carole', '1998-02-01', 'F', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (4, 'PROUX', 'François', '2002-04-20', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (5, 'LOIAL', 'Roger', '1998-01-14', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (6, 'ARTOLA', 'Jacques', '2002-04-19', 'M', 2);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (7, 'DUGROSPREZ', 'Gladys', '1998-09-14', 'F', 4);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (8, 'BELVEZE', 'Jean', '2004-03-07', 'M', 6);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (9, 'TRIQUENAUX', 'Maurice', '1998-03-28', 'M', 4);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (10, 'BIASINI', 'Raoul', '1998-02-27', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (11, 'PETITDIDIER', 'Céline', '2004-03-07', 'F', 6);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (12, 'CHEVALLAY', 'Marine', '1998-09-11', 'F', 1);
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (1, 1, 27, 'avenue', 'de la Libération', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (351, 8, 42, 'place', 'du Paradis', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (352, 8, 66, 'rue', 'Jules Verne', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (353, 8, 47, 'place', 'de la Libération', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (354, 8, 34, 'boulevard', 'de la République', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (355, 8, 34, 'place', 'Victor Hugo', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (356, 8, 20, 'boulevard', 'Victor Hugo', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (357, 8, 70, 'impasse', 'de la République', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (358, 8, 61, 'impasse', 'du Paradis', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (359, 8, 15, 'place', 'de la République', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (360, 8, 57, 'place', 'du Paradis', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (361, 8, 78, 'avenue', 'Victor Hugo', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (362, 8, 25, 'avenue', 'du Paradis', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (363, 8, 78, 'allée', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (364, 8, 75, 'rue', 'Jules Verne', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (365, 8, 62, 'boulevard', 'des Accacias', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (366, 8, 23, 'boulevard', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (367, 8, 64, 'avenue', 'de la République', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (368, 8, 64, 'place', 'des Accacias', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (369, 8, 4, 'avenue', 'Victor Hugo', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (370, 8, 12, 'boulevard', 'de la République', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (371, 8, 64, 'boulevard', 'du Marché', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (372, 8, 50, 'impasse', 'Jean Mermoz', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (373, 8, 99, 'impasse', 'Jules Verne', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (374, 8, 60, 'place', 'Victor Hugo', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (375, 8, 43, 'boulevard', 'de la République', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (376, 8, 25, 'boulevard', 'des Accacias', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (377, 8, 38, 'place', 'du Paradis', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (378, 8, 8, 'avenue', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (379, 8, 14, 'rue', 'Victor Hugo', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (380, 8, 90, 'allée', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (381, 8, 53, 'impasse', 'de la Libération', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (382, 8, 71, 'place', 'de la République', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (383, 8, 47, 'avenue', 'de la Libération', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (384, 8, 94, 'place', 'du Paradis', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (385, 8, 27, 'allée', 'de la Libération', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (386, 8, 54, 'boulevard', 'de la Libération', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (387, 8, 21, 'avenue', 'de la Libération', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (388, 8, 78, 'avenue', 'Victor Hugo', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (389, 8, 72, 'rue', 'Jean Mermoz', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (390, 8, 10, 'rue', 'Victor Hugo', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (391, 8, 9, 'impasse', 'de la République', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (392, 8, 14, 'impasse', 'Victor Hugo', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (393, 8, 69, 'place', 'de la République', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (394, 8, 6, 'rue', 'Victor Hugo', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (395, 8, 13, 'avenue', 'du Paradis', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (396, 8, 59, 'place', 'de la République', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (397, 8, 72, 'avenue', 'Jules Verne', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (398, 8, 41, 'allée', 'Victor Hugo', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (399, 8, 22, 'place', 'de la République', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (400, 8, 95, 'impasse', 'du Marché', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (401, 8, 75, 'impasse', 'de la République', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (402, 9, 25, 'place', 'Jules Verne', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (403, 9, 6, 'allée', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (404, 9, 85, 'allée', 'Jean Mermoz', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (405, 9, 38, 'rue', 'du Marché', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (406, 9, 12, 'avenue', 'du Marché', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (407, 9, 28, 'impasse', 'Jules Verne', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (408, 9, 88, 'avenue', 'Jean Mermoz', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (409, 9, 95, 'place', 'Jules Verne', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (410, 9, 39, 'impasse', 'Jean Mermoz', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (411, 9, 67, 'allée', 'du Marché', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (412, 9, 44, 'allée', 'Jean Mermoz', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (413, 9, 65, 'place', 'Jules Verne', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (414, 9, 40, 'place', 'du Paradis', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (415, 9, 65, 'rue', 'des Accacias', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (416, 9, 38, 'place', 'de la République', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (417, 9, 40, 'impasse', 'du Paradis', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (418, 9, 80, 'place', 'Jean Mermoz', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (419, 9, 59, 'rue', 'du Paradis', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (420, 9, 55, 'avenue', 'de la République', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (421, 9, 16, 'avenue', 'de la Libération', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (422, 9, 93, 'avenue', 'Jean Mermoz', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (423, 9, 3, 'rue', 'de la Libération', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (424, 9, 48, 'impasse', 'Victor Hugo', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (425, 9, 55, 'boulevard', 'Jean Mermoz', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (426, 9, 26, 'place', 'Victor Hugo', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (427, 9, 42, 'place', 'de la Libération', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (428, 9, 15, 'impasse', 'de la République', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (429, 9, 51, 'place', 'Jean Mermoz', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (430, 9, 31, 'place', 'Jean Mermoz', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (431, 9, 23, 'avenue', 'Victor Hugo', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (432, 9, 75, 'place', 'de la Libération', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (433, 9, 26, 'avenue', 'Jean Mermoz', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (434, 9, 79, 'avenue', 'du Marché', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (435, 9, 57, 'impasse', 'du Marché', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (436, 9, 71, 'impasse', 'de la République', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (437, 9, 34, 'boulevard', 'de la Libération', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (438, 9, 9, 'rue', 'du Marché', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (439, 9, 6, 'avenue', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (440, 9, 40, 'boulevard', 'Victor Hugo', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (441, 9, 93, 'rue', 'du Marché', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (442, 9, 93, 'avenue', 'Victor Hugo', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (443, 9, 37, 'place', 'de la Libération', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (444, 9, 26, 'rue', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (445, 9, 21, 'boulevard', 'de la Libération', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (446, 9, 57, 'impasse', 'du Marché', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (447, 9, 92, 'avenue', 'de la Libération', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (448, 9, 74, 'impasse', 'de la République', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (449, 9, 3, 'boulevard', 'du Paradis', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (450, 9, 2, 'allée', 'de la Libération', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (451, 9, 30, 'allée', 'de la Libération', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (452, 9, 46, 'avenue', 'du Paradis', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (453, 9, 64, 'avenue', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (454, 10, 15, 'allée', 'Victor Hugo', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (455, 10, 85, 'allée', 'Jean Mermoz', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (456, 10, 46, 'avenue', 'Jules Verne', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (457, 10, 94, 'impasse', 'Jules Verne', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (458, 10, 30, 'avenue', 'de la République', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (459, 10, 45, 'place', 'du Marché', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (460, 10, 86, 'impasse', 'Jules Verne', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (461, 10, 21, 'impasse', 'de la Libération', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (462, 10, 59, 'place', 'des Accacias', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (463, 10, 21, 'boulevard', 'de la République', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (464, 10, 16, 'rue', 'de la Libération', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (465, 10, 60, 'allée', 'de la Libération', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (466, 10, 61, 'allée', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (467, 10, 77, 'place', 'de la Libération', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (468, 10, 56, 'rue', 'de la République', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (469, 10, 60, 'avenue', 'de la Libération', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (470, 10, 29, 'boulevard', 'de la République', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (471, 10, 70, 'allée', 'de la Libération', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (472, 10, 8, 'impasse', 'Victor Hugo', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (473, 10, 48, 'impasse', 'Jules Verne', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (474, 10, 23, 'boulevard', 'de la République', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (475, 10, 5, 'avenue', 'Jean Mermoz', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (476, 10, 48, 'place', 'Victor Hugo', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (477, 10, 40, 'avenue', 'de la Libération', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (478, 10, 86, 'avenue', 'des Accacias', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (479, 10, 51, 'impasse', 'Jules Verne', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (480, 10, 22, 'avenue', 'Jean Mermoz', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (481, 10, 14, 'avenue', 'du Paradis', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (482, 10, 84, 'allée', 'des Accacias', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (483, 10, 49, 'impasse', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (484, 10, 4, 'impasse', 'Jean Mermoz', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (485, 10, 10, 'avenue', 'du Paradis', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (486, 10, 44, 'boulevard', 'de la Libération', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (487, 10, 59, 'place', 'Jean Mermoz', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (488, 10, 61, 'place', 'du Paradis', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (489, 10, 2, 'place', 'du Marché', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (490, 10, 9, 'impasse', 'Jules Verne', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (491, 10, 14, 'boulevard', 'de la Libération', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (492, 10, 80, 'impasse', 'Jules Verne', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (493, 10, 79, 'impasse', 'de la Libération', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (494, 10, 89, 'allée', 'de la République', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (495, 10, 9, 'impasse', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (496, 10, 95, 'avenue', 'du Paradis', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (497, 10, 20, 'impasse', 'Victor Hugo', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (498, 10, 44, 'allée', 'de la République', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (499, 10, 94, 'rue', 'Victor Hugo', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (500, 10, 79, 'place', 'Jean Mermoz', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (501, 10, 56, 'boulevard', 'Jean Mermoz', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (502, 10, 37, 'rue', 'Victor Hugo', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (503, 10, 8, 'allée', 'de la République', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (504, 10, 40, 'place', 'de la République', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (505, 10, 39, 'allée', 'Jean Mermoz', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (506, 10, 38, 'impasse', 'Jules Verne', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (507, 10, 5, 'place', 'du Paradis', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (508, 10, 80, 'impasse', 'Victor Hugo', '75000', 'paris');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (509, 10, 4, 'rue', 'du Marché', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (510, 10, 1, 'impasse', 'Jean Mermoz', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (511, 10, 38, 'impasse', 'Jean Mermoz', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (512, 10, 60, 'impasse', 'du Marché', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (513, 10, 16, 'boulevard', 'des Accacias', '10000', 'troyes');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (514, 10, 75, 'avenue', 'Jean Mermoz', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (515, 10, 29, 'boulevard', 'de la République', '52000', 'chaumont');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (516, 10, 21, 'impasse', 'du Paradis', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (517, 10, 33, 'impasse', 'Jules Verne', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (518, 10, 2, 'avenue', 'du Paradis', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (519, 10, 83, 'boulevard', 'du Paradis', '51100', 'reims');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (520, 10, 13, 'boulevard', 'du Paradis', '06000', 'nice');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (521, 10, 39, 'boulevard', 'du Marché', '74000', 'annecy');
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (522, 10, 41, 'boulevard', 'de la République', '51100', 'reims');
